DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,B
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,B,,Andre Russell,b Trent Boult,41,12,341.66,0,6
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,B,,Shubman Gill,c Chris Morris b Rahul Tewatia,6,5,120.00,1,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,B,,Tom Curran,c Glenn Maxwell b Rahul Tewatia,2,3,66.66,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,B,,Piyush Chawla,c Rishabh Pant b Rahul Tewatia,0,3,0.00,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,B,,Shivam Mavi,NOT OUT,0,0,0.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Gautam Gambhir,b Shivam Mavi,8,7,114.28,1,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Jason Roy,st Dinesh Karthik b Piyush Chawla,1,3,33.33,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Shreyas Iyer,c Nitish Rana b Andre Russell,4,3,133.33,1,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Rishabh Pant,c Piyush Chawla b Kuldeep Yadav,43,26,165.38,7,1
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Glenn Maxwell,c Robin Uthappa b Kuldeep Yadav,47,22,213.63,3,4
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Rahul Tewatia,c Andre Russell b Tom Curran,1,2,50.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Vijay Shankar,lbw Sunil Narine,2,4,50.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Chris Morris,b Sunil Narine,2,3,66.66,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Mohammed Shami,c Andre Russell b Sunil Narine,7,6,116.66,1,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Shahbaz Nadeem,NOT OUT,6,8,75.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,B,,Trent Boult,c & b Kuldeep Yadav,0,2,0.00,0,0
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Lokesh Rahul,c Dwayne Bravo b Harbhajan Singh,37,22,168.18,7,0
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Chris Gayle,c Imran Tahir b Shane Watson,63,33,190.90,7,4
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Mayank Agarwal,c Ravindra Jadeja b Imran Tahir,30,19,157.89,1,2
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Yuvraj Singh,c MS Dhoni b Shardul Thakur,20,13,153.84,2,1
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Aaron Finch,lbw Imran Tahir,0,1,0.00,0,0
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Karun Nair,c Ravindra Jadeja b Dwayne Bravo,29,17,170.58,2,1
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Ravichandran Ashwin,c MS Dhoni b Shardul Thakur,14,11,127.27,0,1
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Andrew Tye,NOT OUT,3,4,75.00,0,0
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,B,,Barinder Sran,NOT OUT,0,0,0.00,0,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B,,Shane Watson,c Barinder Sran b Mohit Sharma,11,9,122.22,2,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B,,Murali Vijay,c Barinder Sran b Andrew Tye,12,10,120.00,0,1
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B,,Ambati Rayudu,run out (Ravichandran Ashwin),49,35,140.00,5,1
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B,,Sam Billings,lbw Ravichandran Ashwin,9,8,112.50,1,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B,,MS Dhoni,NOT OUT,79,44,179.54,6,5
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B,,Ravindra Jadeja,c Ravichandran Ashwin b Andrew Tye,19,13,146.15,1,1
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,B,,Dwayne Bravo,NOT OUT,1,1,100.00,0,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,B
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,B,,Ajinkya Rahane,c Umesh Yadav b Chris Woakes,36,20,180.00,6,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,B,,D'Arcy Short,c Quinton de Kock b Yuzvendra Chahal,11,17,64.70,1,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,B,,Sanju Samson,NOT OUT,92,45,204.44,2,10
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,B,,Ben Stokes,b Yuzvendra Chahal,27,21,128.57,2,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,B,,Jos Buttler,c Virat Kohli b Chris Woakes,23,14,164.28,2,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,B,,Rahul Tripathi,NOT OUT,14,5,280.00,1,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,Brendon McCullum,c Ben Stokes b Krishnappa Gowtham,4,4,100.00,1,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,Quinton de Kock,c Jaydev Unadkat b D'Arcy Short,26,19,136.84,4,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,Virat Kohli,c D'Arcy Short b Shreyas Gopal,57,30,190.00,7,2
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,AB de Villiers,c Jaydev Unadkat b Shreyas Gopal,20,18,111.11,1,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,Mandeep Singh,NOT OUT,47,25,188.00,6,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,Pawan Negi,c Jos Buttler b Ben Laughlin,3,4,75.00,0,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,Washington Sundar,b Ben Stokes,35,19,184.21,1,3
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,B,,Chris Woakes,NOT OUT,0,1,0.00,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Robin Uthappa,c Wriddhiman Saha b Bhuvneshwar Kumar,3,8,37.50,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Chris Lynn,c & b Shakib Al Hasan,49,34,144.11,7,1
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Nitish Rana,c Manish Pandey b Billy Stanlake,18,16,112.50,2,1
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Sunil Narine,c Kane Williamson b Shakib Al Hasan,9,10,90.00,1,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Dinesh Karthik,c Wriddhiman Saha b Bhuvneshwar Kumar,29,27,107.40,2,1
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Andre Russell,c Manish Pandey b Billy Stanlake,9,5,180.00,0,1
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Shubman Gill,c Shakib Al Hasan b Bhuvneshwar Kumar,3,9,33.33,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Shivam Mavi,c Bhuvneshwar Kumar b Siddarth Kaul,7,8,87.50,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,B,,Mitchell Johnson,NOT OUT,4,5,80.00,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B,,Wriddhiman Saha,c Dinesh Karthik b Sunil Narine,24,15,160.00,5,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B,,Shikhar Dhawan,b Sunil Narine,7,7,100.00,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B,,Kane Williamson,c Andre Russell b Mitchell Johnson,50,44,113.63,4,1
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B,,Manish Pandey,lbw Kuldeep Yadav,4,11,36.36,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B,,Shakib Al Hasan,b Piyush Chawla,27,21,128.57,2,1
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B,,Deepak Hooda,NOT OUT,5,9,55.55,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,B,,Yusuf Pathan,NOT OUT,17,7,242.85,2,1
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Suryakumar Yadav,lbw Rahul Tewatia,53,32,165.62,7,1
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Evin Lewis,c Jason Roy b Rahul Tewatia,48,28,171.42,4,4
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Ishan Kishan,b Dan Christian,44,23,191.30,5,2
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Rohit Sharma,c Jason Roy b Trent Boult,18,15,120.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Kieron Pollard,b Dan Christian,0,1,0.00,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Krunal Pandya,c Rahul Tewatia b Mohammed Shami,11,10,110.00,1,0
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Hardik Pandya,c Shreyas Iyer b Trent Boult,2,3,66.66,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Akila Dananjaya,NOT OUT,4,5,80.00,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,B,,Mayank Markande,NOT OUT,4,3,133.33,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,B
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,B,,Jason Roy,NOT OUT,91,53,171.69,6,6
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,B,,Gautam Gambhir,c Rohit Sharma b Mustafizur Rahman,15,16,93.75,2,0
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,B,,Rishabh Pant,c Kieron Pollard b Krunal Pandya,47,25,188.00,6,2
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,B,,Glenn Maxwell,c Hardik Pandya b Krunal Pandya,13,6,216.66,1,1
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,B,,Shreyas Iyer,NOT OUT,27,20,135.00,3,1
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Lokesh Rahul,c Sarfaraz Khan b Washington Sundar,47,30,156.66,2,4
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Mayank Agarwal,c Quinton de Kock b Umesh Yadav,15,11,136.36,3,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Aaron Finch,lbw Umesh Yadav,0,1,0.00,0,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Yuvraj Singh,b Umesh Yadav,4,4,100.00,1,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Karun Nair,b Kulwant Khejroliya,29,26,111.53,3,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Marcus Stoinis,st Quinton de Kock b Washington Sundar,11,9,122.22,0,1
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Axar Patel,lbw Kulwant Khejroliya,2,3,66.66,0,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Ravichandran Ashwin,st Quinton de Kock b Yuzvendra Chahal,33,21,157.14,3,1
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Andrew Tye,c Virat Kohli b Chris Woakes,7,7,100.00,0,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Mohit Sharma,NOT OUT,1,2,50.00,0,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,B,,Mujeeb Ur Rahman,c Sarfaraz Khan b Chris Woakes,0,2,0.00,0,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,Quinton de Kock,b Ravichandran Ashwin,45,34,132.35,7,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,Brendon McCullum,c Mujeeb Ur Rahman b Axar Patel,0,1,0.00,0,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,Virat Kohli,b Mujeeb Ur Rahman,21,16,131.25,4,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,AB de Villiers,c Karun Nair b Andrew Tye,57,40,142.50,2,4
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,Sarfaraz Khan,c Karun Nair b Ravichandran Ashwin,0,1,0.00,0,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,Mandeep Singh,run out sub (Mayank Dagar),22,19,115.78,1,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,Chris Woakes,NOT OUT,1,2,50.00,0,0
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,B,,Washington Sundar,NOT OUT,9,4,225.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Rohit Sharma,c Shakib Al Hasan b Billy Stanlake,11,10,110.00,1,1
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Evin Lewis,b Siddarth Kaul,29,17,170.58,3,2
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Ishan Kishan,c Yusuf Pathan b Siddarth Kaul,9,9,100.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Suryakumar Yadav,c Deepak Hooda b Sandeep Sharma,28,31,90.32,2,1
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Krunal Pandya,c Kane Williamson b Shakib Al Hasan,15,10,150.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Kieron Pollard,c Shikhar Dhawan b Billy Stanlake,28,23,121.73,3,2
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Ben Cutting,b Rashid Khan,9,9,100.00,1,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Pradeep Sangwan,lbw Sandeep Sharma,0,4,0.00,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Mayank Markande,NOT OUT,6,3,200.00,1,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Jasprit Bumrah,NOT OUT,4,5,80.00,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Rohit Sharma,c Shakib Al Hasan b Billy Stanlake,11,10,110.00,1,1
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Evin Lewis,b Siddarth Kaul,29,17,170.58,3,2
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Ishan Kishan,c Yusuf Pathan b Siddarth Kaul,9,9,100.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Suryakumar Yadav,c Deepak Hooda b Sandeep Sharma,28,31,90.32,2,1
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Krunal Pandya,c Kane Williamson b Shakib Al Hasan,15,10,150.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Kieron Pollard,c Shikhar Dhawan b Billy Stanlake,28,23,121.73,3,2
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Ben Cutting,b Rashid Khan,9,9,100.00,1,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Pradeep Sangwan,lbw Sandeep Sharma,0,4,0.00,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Mayank Markande,NOT OUT,6,3,200.00,1,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Jasprit Bumrah,NOT OUT,4,5,80.00,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Wriddhiman Saha,lbw Mayank Markande,22,20,110.00,3,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Shikhar Dhawan,c Jasprit Bumrah b Mayank Markande,45,28,160.71,8,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Kane Williamson,c Ishan Kishan b Mustafizur Rahman,6,4,150.00,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Manish Pandey,c Rohit Sharma b Mayank Markande,11,8,137.50,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Shakib Al Hasan,b Mayank Markande,12,12,100.00,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Deepak Hooda,NOT OUT,32,25,128.00,1,1
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Rohit Sharma,c Shakib Al Hasan b Billy Stanlake,11,10,110.00,1,1
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Evin Lewis,b Siddarth Kaul,29,17,170.58,3,2
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Ishan Kishan,c Yusuf Pathan b Siddarth Kaul,9,9,100.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Suryakumar Yadav,c Deepak Hooda b Sandeep Sharma,28,31,90.32,2,1
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Krunal Pandya,c Kane Williamson b Shakib Al Hasan,15,10,150.00,2,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Kieron Pollard,c Shikhar Dhawan b Billy Stanlake,28,23,121.73,3,2
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Ben Cutting,b Rashid Khan,9,9,100.00,1,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Pradeep Sangwan,lbw Sandeep Sharma,0,4,0.00,0,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Mayank Markande,NOT OUT,6,3,200.00,1,0
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,B,,Jasprit Bumrah,NOT OUT,4,5,80.00,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Wriddhiman Saha,lbw Mayank Markande,22,20,110.00,3,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Shikhar Dhawan,c Jasprit Bumrah b Mayank Markande,45,28,160.71,8,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Kane Williamson,c Ishan Kishan b Mustafizur Rahman,6,4,150.00,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Manish Pandey,c Rohit Sharma b Mayank Markande,11,8,137.50,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Shakib Al Hasan,b Mayank Markande,12,12,100.00,1,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Deepak Hooda,NOT OUT,32,25,128.00,1,1
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Yusuf Pathan,c Kieron Pollard b Jasprit Bumrah,14,14,100.00,2,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Rashid Khan,c Ishan Kishan b Jasprit Bumrah,0,1,0.00,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Siddarth Kaul,c & b Mustafizur Rahman,0,4,0.00,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Sandeep Sharma,c Krunal Pandya b Mustafizur Rahman,0,2,0.00,0,0
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,B,,Billy Stanlake,NOT OUT,5,2,250.00,1,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B,,Ajinkya Rahane,c Chris Morris b Shahbaz Nadeem,45,40,112.50,5,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B,,D'Arcy Short,run out (Vijay Shankar),6,3,200.00,1,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B,,Ben Stokes,c Rishabh Pant b Trent Boult,16,12,133.33,1,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B,,Sanju Samson,b Shahbaz Nadeem,37,22,168.18,2,2
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B,,Jos Buttler,b Mohammed Shami,29,18,161.11,2,2
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B,,Rahul Tripathi,NOT OUT,15,11,136.36,0,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,B,,Krishnappa Gowtham,NOT OUT,2,1,200.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,B
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,B,,Glenn Maxwell,c Jos Buttler b Ben Laughlin,17,12,141.66,2,1
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,B,,Colin Munro,run out (Krishnappa Gowtham),0,0,0.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,B,,Rishabh Pant,c Krishnappa Gowtham b Jaydev Unadkat,20,14,142.85,3,0
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,B,,Chris Morris,NOT OUT,17,7,242.85,2,1
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,B,,Vijay Shankar,c Ben Stokes b Ben Laughlin,3,3,100.00,0,0
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,B,,Shreyas Iyer,NOT OUT,0,0,0.00,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Chris Lynn,b Ravindra Jadeja,22,16,137.50,4,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Sunil Narine,c Suresh Raina b Harbhajan Singh,12,4,300.00,0,2
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Robin Uthappa,run out (Suresh Raina),29,16,181.25,2,3
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Nitish Rana,c MS Dhoni b Shane Watson,16,14,114.28,2,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Dinesh Karthik,lbw Shane Watson,26,25,104.00,2,1
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Rinku Singh,c Dwayne Bravo b Shardul Thakur,2,4,50.00,0,0
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Andre Russell,NOT OUT,88,36,244.44,1,11
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,B,,Tom Curran,NOT OUT,2,5,40.00,0,0
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B,,Shane Watson,c Rinku Singh b Tom Curran,42,19,221.05,3,3
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B,,Ambati Rayudu,c sub (Shivam Mavi) b Kuldeep Yadav,39,26,150.00,3,2
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B,,Suresh Raina,c Vinay Kumar b Sunil Narine,14,12,116.66,0,1
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B,,MS Dhoni,c Dinesh Karthik b Piyush Chawla,25,28,89.28,1,1
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B,,Sam Billings,c Robin Uthappa b Tom Curran,56,23,243.47,2,5
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B,,Ravindra Jadeja,NOT OUT,11,7,157.14,0,1
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,B,,Dwayne Bravo,NOT OUT,11,5,220.00,0,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Ajinkya Rahane,c Rashid Khan b Siddarth Kaul,13,13,100.00,2,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,D'Arcy Short,run out (Kane Williamson),4,4,100.00,1,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Sanju Samson,c Rashid Khan b Shakib Al Hasan,49,42,116.66,5,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,B,,Ben Stokes,c Kane Williamson b Billy Stanlake,5,8,62.50,0,0
