DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W, ,Imran Tahir,2,23,1,11.50,4
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W, ,Dwayne Bravo,4,25,0,6.25,9
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,W
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,W, ,Mitchell McClenaghan,4,44,1,11.00,5
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,W, ,Mustafizur Rahman,3.5,39,1,10.17,8
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,W, ,Jasprit Bumrah,4,37,1,9.25,10
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,W, ,Hardik Pandya,4,24,3,6.00,12
CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),Match 1,W, ,Mayank Markande,4,23,3,5.75,11
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W, ,Dhawal Kulkarni,3,37,1,12.33,9
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W, ,Jofra Archer,3.1,31,1,9.78,9
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W, ,Krishnappa Gowtham,2,27,0,13.50,2
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W, ,Jaydev Unadkat,4,46,3,11.50,7
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W, ,Shreyas Gopal,2,26,1,13.00,6
DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W, ,Ben Stokes,3,28,0,9.33,4
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,W
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,W, ,Shahbaz Nadeem,1,13,0,13.00,1
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,W, ,Trent Boult,3,26,2,8.66,5
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,W, ,Avesh Khan,2,36,0,18.00,2
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,W, ,Liam Plunkett,3,37,0,12.33,5
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,W, ,Amit Mishra,2,12,1,6.00,5
RAJASTHAN ROYALS INNINGS (RUN RATE: 12.16),Match 32,W, ,Glenn Maxwell,1,21,1,21.00,1
